customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
CUST-0492,Male,0,No,No,25,No,No phone service,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.18,989.05,8,Yes
CUST-0493,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),96.94,5576.74,1,Yes
CUST-0494,Male,0,Yes,No,48,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,117.13,8616.67,7,Yes
CUST-0495,Male,0,Yes,No,24,Yes,Yes,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,54.61,7651.1,8,No
CUST-0496,Male,1,No,No,11,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.34,413.92,1,Yes
CUST-0497,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),110.37,3691.0,8,No
CUST-0498,Male,1,No,No,28,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,34.28,7478.53,6,Yes
CUST-0499,Female,0,No,No,69,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),20.92,1187.25,8,No
CUST-0500,Male,0,Yes,No,63,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,110.71,7377.26,5,No
CUST-0501,Male,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,101.8,5163.83,1,No
CUST-0502,Male,1,Yes,No,5,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,117.2,8103.53,7,Yes
CUST-0503,Female,0,Yes,No,51,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.94,7623.77,9,Yes
CUST-0504,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),33.93,5896.01,8,No
CUST-0505,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,28.74,5729.22,7,Yes
CUST-0506,Female,0,No,No,50,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),87.71,1868.69,1,No
CUST-0507,Male,1,Yes,No,4,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),79.81,1031.65,7,No
CUST-0508,Female,0,Yes,No,42,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.65,3624.45,2,No
CUST-0509,Female,0,Yes,No,38,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.86,1637.89,2,Yes
CUST-0510,Male,0,No,Yes,25,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),83.25,907.18,8,No
CUST-0511,Female,1,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.15,2642.8,8,No
CUST-0512,Male,1,Yes,No,32,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,29.52,7488.77,8,No
CUST-0513,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.71,166.88,3,Yes
CUST-0514,Female,0,No,No,61,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),38.29,2558.68,6,No
CUST-0515,Male,1,Yes,No,18,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.84,3699.62,7,Yes
CUST-0516,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.28,4450.77,4,Yes
CUST-0517,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,No,Mailed check,77.11,1594.46,0,No
CUST-0518,Female,1,No,No,54,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),43.18,8389.36,8,No
CUST-0519,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),49.54,5043.78,5,No
CUST-0520,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,108.35,4550.96,2,No
CUST-0521,Male,0,Yes,Yes,5,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,48.42,94.6,2,Yes
CUST-0522,Female,1,No,Yes,41,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),94.11,4234.98,9,No
CUST-0523,Male,1,No,No,59,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),119.0,7290.66,0,No
CUST-0524,Female,1,Yes,No,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),119.98,1924.95,7,Yes
CUST-0525,Male,0,Yes,Yes,22,No,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),72.41,3067.18,1,Yes
CUST-0526,Male,1,No,Yes,65,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,102.31,196.6,0,No
CUST-0527,Female,1,No,No,64,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.01,8499.68,6,No
CUST-0528,Female,0,No,Yes,71,Yes,No,No,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),56.22,596.67,8,No
CUST-0529,Female,0,No,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),43.75,7816.36,5,No
CUST-0530,Male,0,No,No,65,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,29.65,2735.36,7,Yes
CUST-0531,Female,0,No,No,15,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),32.37,5119.16,7,No
CUST-0532,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,105.06,5915.82,8,Yes
CUST-0533,Male,0,No,Yes,47,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),78.05,1240.68,6,No
CUST-0534,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.12,3870.72,8,Yes
CUST-0535,Female,0,Yes,No,14,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),98.52,2843.7,8,No
CUST-0536,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,86.72,509.42,0,No
CUST-0537,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),80.15,7251.79,5,No
CUST-0538,Male,0,No,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,22.93,410.15,7,No
CUST-0539,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),106.97,5689.59,9,No
CUST-0540,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,60.62,2744.82,8,No
CUST-0541,Female,0,No,No,43,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,75.1,1686.07,3,No
CUST-0542,Male,0,Yes,No,12,No,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,20.24,5809.64,1,No
CUST-0543,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),113.48,5006.14,8,No
CUST-0544,Male,1,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,110.08,2755.05,8,No
CUST-0545,Female,0,Yes,No,38,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.41,4471.53,7,Yes
CUST-0546,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.89,2155.83,2,Yes
CUST-0547,Female,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.91,7516.61,4,No
CUST-0548,Female,1,Yes,No,56,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),45.0,2742.57,1,No
CUST-0549,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),40.64,2146.42,2,Yes
CUST-0550,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),86.75,6545.42,0,No
CUST-0551,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),28.65,170.74,3,No
CUST-0552,Male,1,Yes,No,49,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),64.31,2344.88,4,No
CUST-0553,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,68.26,3277.18,1,No
CUST-0554,Male,1,No,Yes,36,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,56.9,7677.59,2,No
CUST-0555,Female,0,No,No,54,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),36.9,8269.74,5,No
CUST-0556,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,54.24,6238.46,5,No
CUST-0557,Female,0,Yes,Yes,40,No,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),52.43,4294.16,6,No
CUST-0558,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.93,5579.88,8,No
CUST-0559,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),86.82,3612.36,3,No
CUST-0560,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),116.76,2612.41,4,No
CUST-0561,Male,1,No,No,8,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,32.7,8271.87,1,Yes
CUST-0562,Male,0,No,Yes,29,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),107.05,1019.82,5,No
CUST-0563,Male,0,No,Yes,40,Yes,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,46.99,3025.39,3,Yes
CUST-0564,Female,0,Yes,No,30,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.32,7823.89,4,No
CUST-0565,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,73.77,6296.31,6,No
CUST-0566,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,74.81,270.66,5,Yes
CUST-0567,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,91.78,218.55,7,Yes
CUST-0568,Male,0,No,No,62,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),56.93,4502.36,5,Yes
CUST-0569,Male,0,No,No,7,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),50.55,4222.29,9,No
CUST-0570,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.99,3864.05,7,Yes
CUST-0571,Male,0,No,No,59,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),40.45,2642.95,3,No
CUST-0572,Male,0,No,No,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,36.39,8584.0,6,No
CUST-0573,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,19.59,2379.39,2,No
CUST-0574,Male,1,Yes,Yes,27,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),39.48,4272.53,0,No
CUST-0575,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),70.89,3533.28,8,No
CUST-0576,Male,0,No,No,35,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,72.93,1496.11,8,No
CUST-0577,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),43.95,1777.14,5,Yes
CUST-0578,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,25.37,7990.7,1,No
CUST-0579,Female,1,Yes,No,57,No,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,93.95,7469.58,7,No
CUST-0580,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.31,1746.1,9,Yes
CUST-0581,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),119.78,7620.5,5,Yes
CUST-0582,Female,0,No,No,53,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),109.8,1834.15,6,Yes
CUST-0583,Female,1,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,112.46,5457.68,0,No
CUST-0584,Female,1,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Mailed check,99.42,723.68,2,No
CUST-0585,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,80.78,7661.37,0,No
CUST-0586,Female,0,Yes,Yes,64,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.11,465.13,9,Yes
CUST-0587,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.48,4836.01,0,No
CUST-0588,Female,1,Yes,Yes,29,Yes,No phone service,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,23.71,6787.46,0,No
CUST-0589,Male,0,No,No,19,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,108.3,1032.36,3,No
CUST-0590,Male,1,Yes,No,11,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,67.15,3529.7,6,Yes
CUST-0591,Female,0,Yes,No,50,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,89.14,382.21,6,No
CUST-0592,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),23.33,5945.66,4,No
CUST-0593,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,72.49,2687.28,5,No
CUST-0594,Female,0,Yes,Yes,34,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.73,4874.67,1,Yes
CUST-0595,Female,0,Yes,No,20,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.07,8115.98,4,No
CUST-0596,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.74,2673.46,6,Yes
CUST-0597,Male,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.07,440.18,8,Yes
CUST-0598,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,65.6,5883.8,5,No
CUST-0599,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),67.63,6849.35,9,No
CUST-0600,Male,0,Yes,No,15,No,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Electronic check,106.04,8334.21,3,No
CUST-0601,Female,1,No,Yes,3,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),63.75,1388.03,2,No
CUST-0602,Female,1,Yes,No,37,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,55.08,3422.56,8,No
CUST-0603,Female,1,No,No,40,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.46,7346.83,6,Yes
CUST-0604,Male,1,No,Yes,40,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,76.26,7023.26,5,No
CUST-0605,Male,0,Yes,No,56,Yes,No phone service,No,No,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),66.21,5442.48,6,Yes
CUST-0606,Male,0,No,Yes,23,No,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),68.59,2356.66,7,Yes
CUST-0607,Female,0,No,Yes,11,Yes,No phone service,No,No,Yes,No internet service,No,No,No,One year,No,Mailed check,100.54,2483.99,4,No
CUST-0608,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),52.75,1094.59,2,No
CUST-0609,Female,0,No,Yes,8,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),57.69,8021.53,2,Yes
CUST-0610,Male,0,Yes,No,56,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.1,1519.39,1,No
CUST-0611,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,25.44,4991.8,7,No
CUST-0612,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),106.25,5091.34,0,Yes
CUST-0613,Female,0,Yes,No,39,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Mailed check,61.88,3226.91,7,No
CUST-0614,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Electronic check,77.29,3078.57,2,No
CUST-0615,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),95.26,5822.68,8,Yes
CUST-0616,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),45.14,3389.2,1,No
CUST-0617,Female,1,No,Yes,13,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),108.81,2232.91,9,No
CUST-0618,Male,0,Yes,No,36,Yes,No phone service,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),117.88,3483.26,8,No
CUST-0619,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,68.42,7030.12,5,No
CUST-0620,Female,1,No,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,113.57,8408.97,0,Yes
CUST-0621,Female,1,No,No,64,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,18.12,5539.32,4,No
CUST-0622,Male,1,No,No,38,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),109.21,6808.2,9,Yes
CUST-0623,Female,0,No,No,22,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.73,4643.99,8,No
CUST-0624,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,49.77,5442.71,5,No
CUST-0625,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),41.27,8596.57,6,No
CUST-0626,Male,0,No,Yes,11,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,50.34,3824.35,3,Yes
CUST-0627,Female,0,Yes,No,46,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),39.78,593.22,0,No
CUST-0628,Male,0,No,No,62,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,110.4,8326.73,4,No
CUST-0629,Male,0,No,No,69,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),109.7,6903.36,1,No
CUST-0630,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.43,3476.13,7,No
CUST-0631,Female,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,32.57,8547.15,3,Yes
CUST-0632,Male,0,Yes,Yes,40,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.93,3017.94,0,No
CUST-0633,Male,0,No,Yes,24,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.69,3248.75,9,No
CUST-0634,Female,0,No,No,44,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,35.27,5311.69,6,No
CUST-0635,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,70.09,2399.88,1,No
CUST-0636,Male,1,Yes,No,62,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,60.5,6083.0,2,No
CUST-0637,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),40.35,1345.05,8,No
CUST-0638,Female,0,No,No,65,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),91.52,955.88,8,Yes
CUST-0639,Female,0,Yes,No,57,Yes,No,No,No,No,No internet service,Yes,No,No,One year,No,Mailed check,82.39,4661.81,1,No
CUST-0640,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),28.17,4840.8,2,Yes
CUST-0641,Female,0,Yes,Yes,53,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.39,943.98,8,Yes
CUST-0642,Female,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),74.96,8388.98,0,No
CUST-0643,Male,0,No,No,9,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),43.52,4995.27,1,Yes
CUST-0644,Female,0,No,Yes,22,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,39.04,1329.29,1,No
CUST-0645,Male,1,No,No,13,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,31.87,2721.94,9,Yes
CUST-0646,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.31,6965.63,2,No
CUST-0647,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,31.83,4560.7,9,No
CUST-0648,Female,1,Yes,No,40,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,60.41,1651.5,2,No
CUST-0649,Male,1,Yes,No,17,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,33.17,910.93,9,No
CUST-0650,Male,0,No,Yes,15,Yes,Yes,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,84.99,3757.98,1,No
CUST-0651,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.09,2947.43,7,No
CUST-0652,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),74.05,5712.67,7,No
CUST-0653,Male,0,Yes,Yes,39,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.37,8050.99,7,Yes
CUST-0654,Female,0,No,No,13,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),113.71,2168.79,1,No
CUST-0655,Male,0,No,No,32,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),83.11,7443.14,8,No
